id,text,bank,rating
426932,"Навязанные обманным путем доп. услуги При обращении в офис по адресу г. Казань Проспект Победы 39 от 29.09.2021 года для оформления кредитного договора, мне обманным путем была навязана страховка ""Медицина без границ +Антикорона"" от СК ""Реннесанс Жизнь"" на сумму 23000 руб. на один год (сотрудница банка уверила меня, что эта страховка является ОБЯЗАТЕЛЬНЫМ условием для получения кредита).Так же мне был навязан Сертификат на юридическую помощь от ЕЮС  сроком на 1 год на сумму 4500 рублей (сотрудница вообще не уведомила меня, что этот сертификат стоит дополнительных денег).Уже дома, проанализировав расходы по кредитному счету и ознакомившись с предложенными мне документами, я понял, что меня обманули.30.09.2021 мною были отправлены заказные письма с описью и уведомлением о вручении на адреса СК ""Реннесанс Жизнь"" и ООО ЕЮС о расторжении договоров в силу периода охлаждения для страховки от СК ""Реннесанс Жизнь""  и обманного пути продажи сертификата ООО ЕЮС сотрудником ГПБ. Реннесанс письмо получил - нет реакции. ЕЮС - не забирают письмо с почты.Так же поднял заявку через систему обратной связи ГПБ - никакой реакции от сотрудников банка.У меня нет вопросов по медстраховке СОГАЗ, которая является частью кредитного договора и на которую я согласился осознанно. Но вот обман на 27500, при том, что я и так купил дорогую страховку, это не лезет ни в какие ворота. Дальше, видимо, придется писать жалобу регулятору и в суд.",gazprombank,1
533021,"От сердца к сердцу или Card to card Команде менеджеров от Тинькофф:Татьяне,Владиславу,АлександреИ Евгении (6908575) -Как можно больше доброго всего!За лёгкость нрава,За вниманиеИ уважение!",tinkoff-bank,2
528636,"Я довольна! Оформляла услугу Кредитный доктор и крайне довольна. Сейчас нахожусь на 3-ей стадии, возвращаются баллы тем самым уменьшается процентная ставка и в принципе терпимо.",sovkombank,2
463563,"Клиенты не нужны? Хотел оформить дебетовую карту Главная МИР. Но не тут-то было! Оформляют только тем, у кого есть счёт, или кредит. Даже не предложили открыть счёт, например. Так и ушёл ни с чем. Информация на сайте банка является неполной. Типа, приходите в отделение и получите эту карту. Про то, что вы должны быть клиентом - ни слова! Странный банк, какой-то!",renessans-kredit,0
482265,"Перевод денег по системе быстрых платежей Являются зарплатным клиентом банка с 2008 года. Пользуюсь приложением Телекард 2.0. Подключила свою карту к СБП. Сегодня, 11.01.22 в 8.25 производила перевод со своей карты банка на свою же карту Сбербанка по системе быстрых платежей. После набора номера телефона и названия банка высветилось мое имя и отчество. После нажатия кнопки ""перевод"", появилось сообщение от банка что перевод выполнить не удалось, необходимо повторить операцию позже. Но деньги с карты были тут же списаны, а на Сбербанк не пришли.  Сумма для меня значительна.Из-за этого не смогла осуществить необходимые платежи и осталась без средств!!!Тут же обратилась на горячую линию банка, где мне ничего не объясняют без кодового слова, которое было указано очень давно и никогда банком не спрашивалось. У мня было сохранено в старом телефоне, которого уже нет. В этом случае предлагают обратится в офис банка, который находится от нас в 100 км и я не имею сейчас возможности туда поехать. Значит, из-за некорректной работы приложения я должна терпеть неудобства и нести расходы на поездку.Данный банк давно уже давно удивляет своим отношением к клиентам. Задумываюсь о смене зарплатного банка.",gazprombank,0
529357,"Работа поддержки Пользуюсь продуктами этого банка уже очень давно и крайне доволен как функционированием банка, так и его поддержкой. Когда обращался в крайний раз, был немного на эмоциях и вопрос задал с лёгкой издёвкой. К счастью, Алексей не поддался на это, понял мой вопрос, ответил на него и даже рассказал, как следовало бы мне поступить, чтобы достичь желаемого результата.Этапять.",tinkoff-bank,2
464623,"Страховка навязанная. Взял кредит на сумму 500000 рублей, оплатил страховку в приделах 110000 рублей, в процессе ознакомления выяснилось что 86000 руб это ""согаз""обязательная страховка на весь период кредитования, а остальное какие-то доп. услуги. Так вот вопрос, если я откажусь от доп страхования, процентная ставка выростит до базовой сотрудник банка не смог дать уверенный ответ.",gazprombank,1
530433,Задолженность по потребительскому кредиту Консультация и обслуживание по потребительскому кредиту Б. Роман всё рассказал и проконсультировал по поводу задолженности!Выдать ему премию !!СпасибО тебе друг 🔥😎,tinkoff-bank,2
485591,"САМЫЙ ХУДШИЙ БАНК В РОСИИ!!! Ужасный банк, за 80 копеек готовы расторгнуть кредитный договор. Про оформлении кредитной карты меня не оповестили о комиссии за выпуск карты(299р). Кода я написала в чат и спросила почему, мне поступил ответ: сотрудники мтс не обязаны предупреждать вас об этом! Про перевод я вообще молчу, перевела 600 рублей на другой банк, при переводе было написано «комиссия 0» а после перевода списали 900 рублей комиссии. ВЫ САМЫЙ ХУДШИЙ БАНК! Доплачиваю рассрочку за телефон и никогда больше с вашим банком связываться не буду, и никому не посоветую! Потратила с карты всего 600, а задолженность с процентами и комиссией 2570! Отвратительный банк!",mts-bank,0
528404,Отличная поддержка в чате Пользуешься услугами банка уже лет 5 точно. Есть и дебетовая карта и кредитная и брокерский счет.Отличная поддержка в чате. Бывает обращаюсь по несколько раз в день. Всегда решают вопрлс и дают пояснение.,tinkoff-bank,2
532203,"Благодарю вас ща вашу работу Работаю поваром уже более двенадцати лет.об банке хорошего сказать хочу, всегда на связи и все объяснят понятным тебе языком вежливые сотрудники.Мне приятно сотрудничать с этим банком",sovkombank,2
515933,"Обдерут до нитки Никому не советую иметь дело с этим банком. Случилось так, что нужно было взять кредит. Сотрудник банка поёт прекрасные песни о минимальных ставках и всё вроде бы в условиях не плохо. Но подошло время первого платежа, и поплыли подводные камни. Вношу через мобильное приложение, а внесённые мною деньги списываются не на платёж, а на многочисленные услуги, о которых сотрудник офиса банка ни проронил ни слова, такие как: комиссия за ведение карточных счётов 991 рубль, комиссия за услугу гарантированной ставки 860 рублей, плата за включение страховой защиты заемщиков 3800, погашение начисленной комиссии за оформление комплекса услуг дистанционного банковского обслуживания 150 рублей. Не плохая такая прибавка к ежемесячному платежу, не правда ли? Я просто в шоке. Несколько раз уточнила размер ежемесячного платежа у сотрудника банка, а тут оказывается плюсом к платежу крупная сумма идёт. Люди, никогда не связывайтесь с этим банком. В офисе сладкие песни поют, а потом обдерут до ниточки. Со скольки банками имела дело, но с таким встречаюсь впервые. Теперь только надеюсь скорей завершить иметь с ними дело.",sovkombank,0
529706,"Под впечатлением от первой зарплаты и обслуживания Газпромбанка Устроилась на первую серьезную работу после универа, в компании зарплатным банком был Газпромбанк. Мне все понравилось уже на этапе оформления, сама карточка представительная, прям приятно доставать каждый раз, когда расплачиваешься, и приложение удобное. Чувствую, что я наконец вошла в век технологий после копеечной стипендии и студенческой карты)) И вот недавно пришла заветная смс с авансом... непередаваемое чувство. В следующий раз думаю пойти в ГПБ за кредитом",gazprombank,2
462869,"Не соединяет с оператором!!!!!!!! Я звоню уточнить вопрос по ипотеке прошу соединить с оператором, а голосовой помощник не соединяет, задает вопросы по кругу, что за беспредел????????? Как соединиться с оператором?????",vtb,0
528672,"Удобство пользования картой рассрочки Халва На основании 2ухлетнего опыта пользования картой могу сделать вывод, что пользоваться картой рассрочки удобно и выгодно. Сейчас в основном использую заемные средства,  ими можно оплачивать коммуналку через раздел Платежи( оплата услуг), а также совершать платежи юр.лицам по реквизитам за образование и т.д, получая при этом кэшбэк 1%!!! Раньше были более выгодные условия начисления кэшбэка при использовании собственных средств (кэшбэк 12% у партнеров), сейчас не так выгодно, чтоб получить существенный  кэшбэк надо  большие покупки совершать у партнеров. Поэтому перешла на использование рассрочки.  Существенный минус, что не начисляется кэшбэк при использовании заемных ср-в, даже 1%. В других кредитках есть всегда миним.кэшбэк 1%.При этом есть программа Бонус 5х10 и Экстрабонус, по ней, выполняя ежемесячно условия по обороту 10.000 в месяц, можно накопить на 30% кэшбэк (до 5.000руб) у партнера на крупную покупку. Раз в год-полтора обязательно пользуюсь",sovkombank,2
449978,"Хороший продукт с плохой поддержкой Сотрудничаю с банком несколько лет. Из уникальных фишек - Тинькоф первый уведомляет меня о новых штрафах ГиБДД, что очень удобно, можно оперативно реагировать. К сожалению со счетами ЖКХ так не получается, и автоплатежи по счетам (как в Сбере) не настроить, только на определенную сумму ещемесячно.Банк проявляет себя крайне навязчивым. Причем в случае отказа от сотрудничества портит кредитную историю. Мне многие банки предлагают  взять кредит, но только Тинькофф догадался после МОЕГО отказа от (навязанного) кредита, отправить сообщение в Бюро кредитных историй, что отказ ПО КРЕДИТНОЙ ПОЛИТИКЕ банка. Моей жене банк выпустил кредитную карту без ее заявки и согласия, причем она никогда с этим банком не сотрудничала (привет персональным данным). После того, как она отказалась ее получать, теперь у нее тоже ""отказ в выдаче кредита по политике банка"". Обращения в службу поддержки не принесли результата, видимо придется обязать банк через суд удалять эти данные из истории. Это не огорчает, в суде можно еще и денег с банка получить, Олег Тиньков любит проигрывать суды и платить штрафы.",tinkoff-bank,1
483303,"Оформление дополнительных платных услуг без уведомления клиента Доброго времени суток. Случилась очень неприятная ситуация, при оформлении кредита помимо основной страховки, сотрудником банка было оформлено 2 дополнительных страховых продукта на общую сумму 65000 без уведомления, как обычно ""подпишите тут, подпишите там"".   Документы о доп страховке на руки не выданы, при попытке узнать о продуктах через горячую линию, оказалось, что вместо скана документа о покупке дополнительной страховки на 50000 рублей просто пустой лист, т.е. мне даже не могут объяснить, за что взяты деньги... помогите разобраться в данной ситуации, понимаю, что надо читать документы, прежде чем их подписывать, но и молча оформлять на клиента дополнительные продукты и услуги, при этом не информируя, не интересуясь о нужности у клиента и тем более не выдавая на руки документов об оформлении этих самых продуктов как минимум безответственно. Являюсь зарплатным клиентом данного банка, но после сложившейся ситуации буду менять банк.",gazprombank,1
528387,"Спасибо за помощь и поддержку! Благодарю за помощь ! Сотрудник банка 30 минут , вежливо терпеливо помогала мне разобраться с настройкой платежей ! Мы все сделали ! Спасибо",tinkoff-bank,2
529646,"Огромная благодарность менеджеру Диана 😊 Выражаю огромную благодарность менеджеру Диана(Внутренний номер6903181),которая в кратчайшие сроки помогла мне с решением нескольких проблем .Побольше бы таких сотрудников 😊",tinkoff-bank,2
535110,Карта «Халва» Карта Халва- это продукт которым я довольна! Выручает всегда и без большого риска для меня и мой семьи. Спасибо большое!,sovkombank,2
489487,"Есть отдельные сотрудники, кому хочется выразить отдельную благодарность. Общался с сотрудником Людмилой, до неё ещё с несколькими сотрудниками. Ни один сотрудник не мог дать вразумительного ответа для решения вопроса. Людмила решила вопрос очень быстро, при общении с ней чувствуется, что сотрудник работает именно в интересах клиента.",tinkoff-bank,1
481946,"Блокировка счета ИП Банк всегда радовал своим сервисом и технологичностью, но последнее время всё хуже становится. Случай с блокировкой счета вообще меня возмутил.Для ИП был оформлен кредит на операционную деятельность. После того как кредитные средства поступили на счет и активно использовались, мы решили изменить тариф на обслуживание счета. После изменения тарифа, стоимость обслуживания не списалась из средств которые поступили в виде оборотного кредита, а упали в картотеку, по причине чего сразу произошла блокировка счета автоматически. Поступления на счет перекрывают задолженность по счету (стоимость услуг, которые упали в картотеку), но оборотный кредит нет. В итоге, блокировка счета уже почти сутки, времени решения вопроса сотрудники банка сказать не могут. Операционная деятельность предприятия остановлена. Репутация ИП, как надежного партнера перед поставщиками и клиентами подорвана.банку откровенно всё-равно, на эту ситуацию и на ее последствия для нас.",tinkoff-bank,0
486861,О некомпетентности сотрудников банка Обратился скб банк в волжском волгограбской обл нк металургов 6 за кредитом. Удивила некомпетентность сотрудников. Смотря на мой паспорт сотрудник спросил почему заламинирована только одна страница а не все.) На мой ответ что  ламинируютв паспорте только одну страницу у всех. Сказала не может быть и полезла в сумку смотреть свой паспорт). Потом потребовали справку о действительности паспорта. Они наверное не знают что паспорт это документ  с печатью номером подразделения и ткд и в подтверждении он не нуждается.  И ни в одном нормативном акте и законе нет такого понятия как справка о действительности паспорта. Если у них возникли сомнения о подленности паспорта то надо вызывать сотрудников полиции и пусть они проверяют. Очень растроен некомпетентность сотрудников банка.,sinara,0
458473,"В рефинансирования банк не заинтересован При запросе рефинансирования потребительского кредита, банк не может предложить условия лучше действующих.",tinkoff-bank,1
528840,"Благодарю за оперативность! Обратился в банк по приобретению карты халва. Со мной связался сотрудник банка, выехал по моему месту нахождения, после оформления всех необходимых документов вручил карту!",sovkombank,2
529097,Карта Халва Очень вовремя для себя открыли эту карту. Она нам помогла быстро обустроить квартиру. И без каких либо переплат. Нравится система кэшбэка и магазинов партнеров очень много.,sovkombank,2
463921,"Самый Жадный банк. Обман. Всем добрый день! Хочу рассказать о трех обманах подряд с начислением кешбека и обмане с кредитной картой. Все это за сентябрь, октябрь, ноябрь 2021 года.При получении мной кредита еще в 2019 году оператор расхваливала кредитку для получения кешбека при ремонте автомобиля, оплатил запчасти, работы и получи 5% обратно, максимальный кешбек 5000 руб. в месяц, карта с бесплатным обслуживанием и 61 день без процентного периода. Лимит по карте 60400 руб. У меня авто Ниссан Х-Trail, еще не было поломок, но я взял карту на всякий пожарный. Картой не пользовался, раз в год покупал какую-то мелочь, что бы не закрыли кредитный лимит, и гасил кредит почти сразу. Карта пригодилась в 2021 году. Воспользовался картой 6 сентября, оплатил заказ на запчасти в сумме 50000 руб.,  погасил кредит по карте 25 сентября 50000 руб. и вновь уже 26 сентября оплатил еще 50000 руб. за запчасти и работы. Ремонт производился в официальном дилерском центре Блок Роско Ниссан г. Иваново, Загородная 26Б. Оплата была через терминал кассы посредством Apple Pay. Все прошло хорошо. Еще 20000 руб. я оплатил за работы по ремонту другой Дебетовой картой этого же банка Дорожная. У нее тоже 5% кешбека за услуги ремонта, максимальный кешбек в сумме 1000 руб. в месяц. Не трудно подсчитать, что с транзакций 50000 + 50000 по кредитной мне полагался кешбек 5000 руб. и с 20000 по дебетовой карте кешбек 1000 руб. Итого 6000 руб. Я конечно предварительно звонил на горячую линию РГСБ 8(800)700-40-40 и мне клятвенно заверяли, спокойно ремонтируйтесь и получите кешбек на следующий месяц в течении 15 РАБОЧИХ дней. В начале октября я опять звонил на горячую линию и узнавал, все ли хорошо с транзакциями и мне подтвердили, что все хорошо, ЖДИТЕ. По прошествии 15 рабочих дней октября я опять позвонил и мне сказали ждите. Еще через 5 дней, не дождавшись своих 6000 руб. кешбека я опять позвонил с этой проблемой на горячую линию и настоятельно попросил соединить меня с ведущим специалистом. Она долго все проверяла, я долго слушал классику и Вуаля, вы не поверите!!! Оказывается в Блок Роско Ниссан г. Иваново код МСС 5511 и о ужас, он не входит в программу кешбека РГСБанка. Приплыли, в кешбеке мне отказали. Мне нужно было, по всей вероятности ремонтироваться где нибудь в грязном гараже, но что бы МСС код подходил банку. Официалы их не устраивают. Я долго и изощренно матерился и «Проклинал тот день, когда я сел за баранку этого пылесоса!», но поскольку ведущий специалист была женщиной, я ругался не в слух. Но на этом история не заканчивается, я решил не сразу вносить свои 50000 руб. на счет кредитной карты, а дождаться конца без процентного периода в 61 день и пополнить счет карты  в 60 день. Тем более в приложении у меня значился первый взнос по кредиту карты 12 ноября и я успокоился, решил внести платеж в первых числах ноября. Но, как вы уже догадались наверное, 1 ноября я получил уведомление, что должен не 50000 руб., а еще 899,59 руб. Эти редиски, эти нехорошие люди начислили мне проценты за использование кредитом по карте. Я опять требовал справедливости по телефону, но мне было объяснено ведущим специалистом, что без процентный период в 61 день начинается не со дня транзакции 26 сентября в моем случае, а с 1 сентября, с начала месяца, да хоть бы вы воспользовались 30 сентября, начало 1 сентября и все тут. Вот такой обман и введение в заблуждение клиентов банка. Погасил 50000 + 899,59 по кредитке, спорить бесполезно. Остатки с дебетовой карты Доходная перевел на другую карту Дорожная этого же банка и 8 ноября закрыл в офисе РГСБанка обе карты, Кредитную и Доходную.К сожалению более 3700 символов нельзя печатать, незамедлительно напишу продолжение. Раскрою новый обман.",rosgosstrakh-bank,0
529191,"Подсадила всю родню на карты Газпромбанка Не в феврале перешла на зарплтную карту Газпромбанка и я так довльна! Хоть переводить можно и по номеру телефона, и без комисссий, все равно  убедила маму, бабушку и мужа перейти к этому банку. Бабушке сделали пенсионную, маме дополнительную Умную (она шла бесплатно), а мужу для автолюбителей, он там бонусы на заправке получается. Так здорово, что в одном банке нашлись предложения для всей семьи. И оформили мы это без горы бумажек и потрепаных нервов. В который раз убеждаюсь, что не зря.",gazprombank,2
492425,"Хотелось бы больше кэша при покупки на кругленькую сумму Пользуюсь уже 3 года халвой, очень удобно. Купил всю технику в квартиру заёмными средствами, так же приобретал подарки для жены и родственников, потихоньку расплачиваюсь не так бьет по карману. Жалко конечно, что перестали работать с магазином реванш. В целом доволен, но не до конца освоил программу расплачивания, что б совершать ещё более выгодные покупки.",sovkombank,1
463085,"Некомпетентность сотрудников! Сегодня пришла в отделение на Сормовской(рядом с Табрисом) получить перевод пл ЗК. Оператор ковырялась и сказала-ваш паспорт не действителен! 🤔Паспорт выдан больше полугода тому и вдруг не действителен. Я спросила, что делать. Ответ:Идите в паспортный стол и выясняйте. Пошла, выяснила. Паспорт мой действителен, дали даже бумагу. Прихожу опять, а это, на минуточку, я уже занимаюсь этим делом не один час!!! Повторяю все сначала. Они все дружно мне начинают что доказывать. Я говорю, это ваша проблема, оповещайте своих технарей, кто может повлиять на проблему, вернее, решить ее. Оператор написала в тех. отдел и все решили за 1 минуту.Скажите мне пожалуйста, милые люди, почему вы,............(мат) этого не сделали 4 часа тому назад? Почему я, из-за вас, некомпетентных, потеряла бес толку полдня? Кто мне за них заплатит? Отвратительное отношение к клиентам, некомпетентность даже в мелочах. Вообще скажу, чтоб переводы по ЗК, больше не делали. У нас какая-то монополия на ЗК именно КК. Везде можно только отправить, а получить только у КК.Пункты выдачи сайт выдаёт, вообще на нескществующих адресах.",kuban-kredit,0
529964,"Исправили приложение Недавно Газпромбанк обновил приложение, и это было прям тотальное обновление. Даже назване сменили, теперь хоть логически понятно, что это сервис Газпромбанка, а то Телекард ни о чем не говорил. Интерфейс стал прще и интуитивно понятнее. Если раньше я минут 7 копался, чтобы понять, как перевести на карту брату, то теперь это делаю за минуту. Удобно оплачивать ЖКХ и пользоваться банковскими продуктами вроде кредита и влкда, последний я как раз открыл недавно и проверяю средства с телефона. Хорошая работа, услышали пользователей!",gazprombank,2
532944,"Работа с зарубежными компаниями Огромное спасибо Концевой Светлане, за помощь по работе с Белорусской компанией. Все подробно объяснила и описала все этапы работы. Рекомендую Тинькофф Банк!",tinkoff-bank,2
426882,"Тинькофф лучше Сбера ! Но разочаровал #ТинькоффЛовиОтзывДополняю свой отзыв негативном.Рекомендовал банк друзьям , условия банк не выполнил. Вот и лояльность испарилась.Казалось бы лучший интернет банк, а Такую задачу решить не может. Либо дураки либо жулики. Думайте сами.Пользуюсь с 2017 года по сей день. Всем доволен, особенно оперативности решаемых вопрос от поддержки банка: можно все быстра решить, вплоть до замены пин кода карты за 5 мин.Безопасный банк , никогда не было попыток взлома или кражи. И не слышал что массово мошенники его взламывают ( в отличие от сбербанка)Также никогда не было ошибок со  стороны банка в операциях. (а сбер однажды из за ошибок своих же подпортил мне жизнь и пришлось с судебными приставами разбираться)Банк очень современный и прогрессивный. Рекомендую попробовать как минимум .И желаю банку оставаться таким же лояльным к своим клиентам 🙂🤝Также может кому пригодиться: при продаже криптовалюты через карту Тиньков шансов заблокировать карту при поступлении крупной суммы меньше, нежели через продажу на Сбербанк. По отзывам торгующих 😉 💱Также пополнение карты от карт других банков бесплатно ! И не надо даже по банкоматам ходить 😉Также будет полезно :  картой можно расплачиваться за границей 🏖️ сумма на карте будет автоматически конвертирована в валюту расчета 💱Коротко о преимуществах карты :1 ) Переводы за 0 ₽С карты на карту любых банков до 20 000 ₽ в месяц.Переводы по системе быстрых платежей как обычно до 1,5 млн/мес.Бесплатное пополнениес карт других банков или наличными в банкоматах",tinkoff-bank,0
519885,"Ужасный банк! Банк стал очень ужасным, во всех смыслах этого слова. Поддержка в мобильном приложении - не сразу понимает о чем речь, долгое ожидание ответа от людей, многочисленные уточнения, о текущих акциях и прочем - не знают, постоянно перекидывают на другого специалиста. По телефону - история аналогичная. За просрочку в банке, вам назойливо будут звонить, при ответе, не уточняют кто ответил, называют персональную информацию, точную сумму (что запрещено 230ФЗ). Не буду иметь больше дела с ними.",tinkoff-bank,0
478071,"Тянут как можно дольше время по закрытию кредитной карты Решил сделать рефинансирование в другом банке. Соответсвенно мне нужна была справка о том, что кредитная карта МТС банка закрыта, дабы у меня не выросла процентная ставка по рефинансированию в 1,5 раза. Погасил полную задолженность по кредитке МТС банка, дождался проведение всех операций и подал запрос на закрытие кредитной карты через приложение. Запрос был принят, высветилось уведомление, что закрытие произойдёт через 15 дней. Так же на карте появился статус «к закрытию». Проходит требуемое время, по карте тишина. Зайдя в приложение и написав в чат вопрос, где отвечает робот, -«когда будет закрыта моя карта?», мне отвечают, что «у вас имеется непогашенный задолженность и указана сумма». Я в замешательстве, запрос был принят к закрытию, никто не сообщал о том, что у меня есть задолженность. И спустя 2 недели оказывается у меня есть задолженность!?!?  Ладно, не разбираюсь откуда долг, т.к. сроки горят, справка срочно необходима. Погашаю неизвестную задолженность и подаю повторный запрос на закрытие. Но мне отвечают, что у меня есть собственные средства! Это как такое может быть то?!?!? Сначала сказали долг, а теперь оказывается долга нет а есть собственные средства. И их нужно сначала вывести, после этого дождаться проведение всех операций и только потом снова подавать запрос на закрытие. А так как были операции, то прошлый запрос на закрытие сбросился. Но операции были не по моей вине а по вине банка, т.к. от банка поступила ложная информация о том, что у меня якобы долг. Созвонившись с оператором банка, мне сказали, что нужно все же вывести «лишние» деньги и снова подавать запрос на закрытие. Так и было сделано. А время все шло и предоставление справки в другой банк затягивалось. Так же было оставлена жалоба через оператора, в которой был основной вопрос: почему так произошло, что мне предоставили ложную информацию по долгу? Из-за чего сроки закрытия практически стали не известны по вине банка, т.к. постоянно приходилось совершать какие то операции (то погасить долг, то долга нет надо вывести обратно свои лишние уплаченные деньги). Ответ на свою конкретную жалобу-вопрос я так и не получил. А был дан ответ, что ожидайте, запрос на закрытие карты обрабатывается и карта будет закрыта такого-то числа. Но это не ответ на мою жалобу!  Через оператора повторно оставляю жалобу на то, что мне не дали ответ на мою первую жалобу а просто «отмахнулись» и закрыли вопрос. Так же просил пойти на встречу и закрыть карту в срочном порядке, т.к. ранее карта не была закрыта по вине банка. На что во второй раз банк прислал тот же самый ответ, что «ожидайте, карта закрывается»! Но это же не ответ на мой запрос!!!Вывод: ЕСЛИ ПЛАНИРУЕТЕ В БУДУЩЕМ ДЕЛАТЬ РЕФИНАНСИРОВАНИЕ ПРОДУКТОВ БАНКА МТС, ТО ПРОСТО НЕ БЕРИТЕ В ДАННОМ БАНКЕ НИЧЕГО: НИ КРЕДИТНЫХ КАРТ, НИ КРЕДИТОВ, НИ ИПОТЕК И Т. Д.  Иначе вы просто не сможете их закрыть и предоставить требуемые справки в стороной банк.",mts-bank,0
